country,sex,age_group,year,labour_force_000
dnk,mf,youth,2009,466.56298828125
dnk,mf,adult,2009,2480.9541015625
dnk,m,total,2009,1557.4210205078125
dnk,m,youth,2009,240.66400146484375
dnk,m,adult,2009,1316.7569580078125
dnk,f,total,2009,1390.095947265625
dnk,f,youth,2009,225.8990020751953
dnk,f,adult,2009,1164.197021484375
dnk,mf,total,2010,2924.404052734375
dnk,mf,youth,2010,454.9880065917969
dnk,mf,adult,2010,2469.416015625
dnk,m,total,2010,1543.64501953125
dnk,m,youth,2010,232.3489990234375
dnk,m,adult,2010,1311.2960205078125
dnk,f,total,2010,1380.759033203125
dnk,f,youth,2010,222.63900756835938
dnk,f,adult,2010,1158.1199951171875
dnk,mf,total,2011,2924.131103515625
dnk,mf,youth,2011,461.70599365234375
dnk,mf,adult,2011,2462.425048828125
dnk,m,total,2011,1539.0780029296875
dnk,m,youth,2011,235.6219940185547
dnk,m,adult,2011,1303.4560546875
dnk,f,total,2011,1385.053955078125
dnk,f,youth,2011,226.08399963378906
dnk,f,adult,2011,1158.969970703125
dnk,mf,total,2012,2907.445068359375
dnk,mf,youth,2012,448.4649963378906
dnk,mf,adult,2012,2458.97998046875
dnk,m,total,2012,1527.4119873046875
dnk,m,youth,2012,228.99899291992188
dnk,m,adult,2012,1298.4129638671875
dnk,f,total,2012,1380.032958984375
dnk,f,youth,2012,219.46600341796875
dnk,f,adult,2012,1160.5670166015625
dnk,mf,total,2013,2889.806884765625
dnk,mf,youth,2013,437.88299560546875
dnk,mf,adult,2013,2451.924072265625
dnk,m,total,2013,1511.968017578125
dnk,m,youth,2013,220.82200622558594
dnk,m,adult,2013,1291.14599609375
dnk,f,total,2013,1377.8389892578125
dnk,f,youth,2013,217.06100463867188
dnk,f,adult,2013,1160.7779541015625
dnk,mf,total,2014,2905.56298828125
dnk,mf,youth,2014,440.5090026855469
dnk,mf,adult,2014,2465.053955078125
dnk,m,total,2014,1530.2030029296875
dnk,m,youth,2014,223.281005859375
dnk,m,adult,2014,1306.9219970703125
dnk,f,total,2014,1375.3599853515625
dnk,f,youth,2014,217.2270050048828
dnk,f,adult,2014,1158.133056640625
dma,mf,total,1997,33.40999984741211
dma,m,total,1997,18.100000381469727
dma,f,total,1997,15.300000190734863
dom,mf,total,2009,4190.6669921875
dom,mf,youth,2009,897.5770263671875
dom,mf,adult,2009,3293.090087890625
dom,m,total,2009,2605.930908203125
dom,m,youth,2009,568.125
dom,m,adult,2009,2037.8060302734375
dom,f,total,2009,1584.7359619140625
dom,f,youth,2009,329.4519958496094
dom,f,adult,2009,1255.2840576171875
dom,mf,total,2010,4349.3310546875
dom,mf,youth,2010,951.9299926757812
dom,mf,adult,2010,3397.40087890625
dom,m,total,2010,2655.452880859375
dom,m,youth,2010,585.635986328125
dom,m,adult,2010,2069.81689453125
dom,f,total,2010,1693.8780517578125
dom,f,youth,2010,366.29400634765625
dom,f,adult,2010,1327.583984375
dom,mf,total,2011,4539.19921875
dom,mf,youth,2011,998.4509887695312
dom,mf,adult,2011,3540.748046875
dom,m,total,2011,2749.2490234375
dom,m,youth,2011,624.7550048828125
dom,m,adult,2011,2124.493896484375
dom,f,total,2011,1789.949951171875
dom,f,youth,2011,373.6960144042969
dom,f,adult,2011,1416.2540283203125
dom,mf,total,2012,4647.240234375
dom,mf,youth,2012,986.8519897460938
dom,mf,adult,2012,3660.387939453125
dom,m,total,2012,2792.863037109375
dom,m,youth,2012,601.1530151367188
dom,m,adult,2012,2191.7099609375
dom,f,total,2012,1854.376953125
dom,f,youth,2012,385.6990051269531
dom,f,adult,2012,1468.677978515625
ecu,mf,total,2009,6548.93798828125
ecu,mf,youth,2009,1378.95703125
ecu,mf,adult,2009,5169.98095703125
ecu,m,total,2009,3901.4619140625
ecu,m,youth,2009,850.833984375
ecu,m,adult,2009,3050.6279296875
ecu,f,total,2009,2647.472900390625
ecu,f,youth,2009,528.1229858398438
ecu,f,adult,2009,2119.35009765625
ecu,mf,total,2010,6436.255859375
ecu,mf,youth,2010,1223.9150390625
ecu,mf,adult,2010,5212.3408203125
ecu,m,total,2010,3898.39111328125
ecu,m,youth,2010,786.7490234375
ecu,m,adult,2010,3111.64208984375
ecu,f,total,2010,2537.865966796875
ecu,f,youth,2010,437.1659851074219
ecu,f,adult,2010,2100.699951171875
ecu,mf,total,2011,6581.6201171875
ecu,mf,youth,2011,1116.987060546875
ecu,mf,adult,2011,5464.6328125
ecu,m,total,2011,3976.25390625
ecu,m,youth,2011,723.1900024414062
ecu,m,adult,2011,3253.06396484375
ecu,f,total,2011,2605.366943359375
ecu,f,youth,2011,393.7969970703125
ecu,f,adult,2011,2211.570068359375
ecu,mf,total,2012,6701.26318359375
ecu,mf,youth,2012,1112.0379638671875
ecu,mf,adult,2012,5589.22509765625
ecu,m,total,2012,4038.5009765625
ecu,m,youth,2012,718.3619995117188
ecu,m,adult,2012,3320.138916015625
ecu,f,total,2012,2662.760986328125
ecu,f,youth,2012,393.6759948730469
ecu,f,adult,2012,2269.0849609375
ecu,mf,total,2013,6952.98583984375
ecu,mf,youth,2013,1156.362060546875
ecu,mf,adult,2013,5796.6240234375
ecu,m,total,2013,4217.04296875
ecu,m,youth,2013,754.0289916992188
ecu,m,adult,2013,3463.013916015625
ecu,f,total,2013,2735.943115234375
ecu,f,youth,2013,402.3330078125
ecu,f,adult,2013,2333.610107421875
egy,mf,total,2009,25353.400390625
egy,mf,youth,2009,5857.2001953125
egy,mf,adult,2009,19496.19921875
egy,m,total,2009,19410.30078125
egy,m,youth,2009,4422.60009765625
egy,m,adult,2009,14987.7001953125
egy,f,total,2009,5943.10009765625
egy,f,youth,2009,1434.5999755859375
egy,f,adult,2009,4508.5
egy,mf,total,2010,26179.69921875
egy,mf,youth,2010,5593.7998046875
egy,mf,adult,2010,20585.900390625
egy,m,total,2010,20140.099609375
egy,m,youth,2010,4150.10009765625
egy,m,adult,2010,15990.0
egy,f,total,2010,6039.60009765625
egy,f,youth,2010,1443.699951171875
egy,f,adult,2010,4595.89990234375
egy,mf,total,2011,26529.08984375
egy,mf,youth,2011,5367.076171875
egy,mf,adult,2011,21162.01953125
egy,m,total,2011,20540.599609375
egy,m,youth,2011,4117.44189453125
egy,m,adult,2011,16423.16015625
egy,f,total,2011,5988.48779296875
egy,f,youth,2011,1249.634033203125
egy,f,adult,2011,4738.85400390625
egy,mf,total,2012,27020.419921875
egy,mf,youth,2012,5320.85791015625
egy,mf,adult,2012,21699.5703125
egy,m,total,2012,20873.55078125
egy,m,youth,2012,4117.64892578125
egy,m,adult,2012,16755.900390625
egy,f,total,2012,6146.8779296875
egy,f,youth,2012,1203.2080078125
egy,f,adult,2012,4943.669921875
egy,mf,total,2013,27622.470703125
egy,mf,youth,2013,5488.373046875
egy,mf,adult,2013,22134.099609375
egy,m,total,2013,21166.439453125
egy,m,youth,2013,4199.55419921875
egy,m,adult,2013,16966.890625
egy,f,total,2013,6456.03076171875
egy,f,youth,2013,1288.8189697265625
egy,f,adult,2013,5167.2119140625
slv,mf,total,1996,2227.408935546875
slv,m,total,1996,1402.5909423828125
slv,f,total,1996,824.8179931640625
est,mf,total,1990,839.2570190429688
est,mf,youth,1990,113.25399780273438
est,mf,adult,1990,726.0029907226562
est,m,total,1990,436.98699951171875
est,m,youth,1990,67.40799713134766
est,m,adult,1990,369.5790100097656
est,f,total,1990,402.2699890136719
est,f,youth,1990,45.84600067138672
est,f,adult,1990,356.42401123046875
est,mf,total,1991,823.4450073242188
est,mf,youth,1991,111.74199676513672
est,mf,adult,1991,711.7030029296875
est,m,total,1991,431.39300537109375
est,m,youth,1991,67.09400177001953
est,m,adult,1991,364.29901123046875
est,f,total,1991,392.052001953125
est,f,youth,1991,44.64799880981445
est,f,adult,1991,347.40399169921875
est,mf,total,1992,792.552978515625
est,mf,youth,1992,109.03299713134766
est,mf,adult,1992,683.52001953125
est,m,total,1992,419.4909973144531
est,m,youth,1992,67.22200012207031
est,m,adult,1992,352.2690124511719
est,f,total,1992,373.06201171875
est,f,youth,1992,41.81100082397461
est,f,adult,1992,331.2510070800781
est,mf,total,1993,750.7479858398438
est,mf,youth,1993,104.93900299072266
est,mf,adult,1993,645.8090209960938
est,m,total,1993,395.2919921875
est,m,youth,1993,62.14799880981445
est,m,adult,1993,333.1440124511719
est,f,total,1993,355.45599365234375
est,f,youth,1993,42.79100036621094
est,f,adult,1993,312.6650085449219
est,mf,total,1994,733.9769897460938
est,mf,youth,1994,108.37799835205078
est,mf,adult,1994,625.5989990234375
est,m,total,1994,385.9639892578125
est,m,youth,1994,63.941001892089844
est,m,adult,1994,322.02301025390625
est,f,total,1994,348.01300048828125
est,f,youth,1994,44.4370002746582
est,f,adult,1994,303.57598876953125
est,mf,total,1995,704.551025390625
est,mf,youth,1995,98.01300048828125
est,mf,adult,1995,606.5380249023438
est,m,total,1995,369.0169982910156
est,m,youth,1995,59.053001403808594
est,m,adult,1995,309.9639892578125
est,f,total,1995,335.53399658203125
est,f,youth,1995,38.959999084472656
est,f,adult,1995,296.5740051269531
est,mf,total,1996,689.531005859375
est,mf,youth,1996,92.34400177001953
est,mf,adult,1996,597.18701171875
est,m,total,1996,357.9490051269531
est,m,youth,1996,54.803001403808594
est,m,adult,1996,303.14599609375
est,f,total,1996,331.5820007324219
est,f,youth,1996,37.54100036621094
est,f,adult,1996,294.0409851074219
est,mf,total,1997,687.4609985351562
est,mf,youth,1997,92.11499786376953
est,mf,adult,1997,595.3460083007812
est,m,total,1997,358.6940002441406
est,m,youth,1997,55.1150016784668
est,m,adult,1997,303.5790100097656
est,f,total,1997,328.7669982910156
est,f,youth,1997,37.0
est,f,adult,1997,291.7669982910156
est,mf,total,1998,675.3920288085938
est,mf,youth,1998,88.4010009765625
est,mf,adult,1998,586.9910278320312
est,m,total,1998,349.40301513671875
est,m,youth,1998,51.494998931884766
est,m,adult,1998,297.9079895019531
est,f,total,1998,325.989013671875
est,f,youth,1998,36.90599822998047
est,f,adult,1998,289.0830078125
est,mf,total,1999,663.2630004882812
est,mf,youth,1999,81.65299987792969
est,mf,adult,1999,581.6099853515625
est,m,total,1999,343.40399169921875
est,m,youth,1999,48.62300109863281
est,m,adult,1999,294.781005859375
est,f,total,1999,319.8590087890625
est,f,youth,1999,33.029998779296875
est,f,adult,1999,286.8290100097656
est,mf,total,2000,688.25
est,mf,youth,2000,89.75499725341797
est,mf,adult,2000,598.4949951171875
est,m,total,2000,355.7439880371094
est,m,youth,2000,53.744998931884766
est,m,adult,2000,301.9989929199219
est,f,total,2000,332.5060119628906
est,f,youth,2000,36.0099983215332
est,f,adult,2000,296.4960021972656
est,mf,total,2001,680.1859741210938
est,mf,youth,2001,85.06199645996094
est,mf,adult,2001,595.1240234375
est,m,total,2001,350.22198486328125
est,m,youth,2001,51.65399932861328
est,m,adult,2001,298.5679931640625
est,f,total,2001,329.9639892578125
est,f,youth,2001,33.40800094604492
est,f,adult,2001,296.5559997558594
est,mf,total,2002,666.4030151367188
est,mf,youth,2002,70.34500122070312
est,mf,adult,2002,596.0579833984375
est,m,total,2002,341.7200012207031
est,m,youth,2002,43.65999984741211
est,m,adult,2002,298.05999755859375
est,f,total,2002,324.6830139160156
est,f,youth,2002,26.684999465942383
est,f,adult,2002,297.99798583984375
est,mf,total,2003,674.6890258789062
est,mf,youth,2003,78.3499984741211
est,mf,adult,2003,596.3389892578125
est,m,total,2003,344.4209899902344
est,m,youth,2003,47.26900100708008
est,m,adult,2003,297.1520080566406
est,f,total,2003,330.26800537109375
est,f,youth,2003,31.08099937438965
est,f,adult,2003,299.18701171875
est,mf,total,2004,672.2310180664062
est,mf,youth,2004,76.28600311279297
est,mf,adult,2004,595.9450073242188
est,m,total,2004,341.2030029296875
est,m,youth,2004,47.69200134277344
est,m,adult,2004,293.510986328125
est,f,total,2004,331.02801513671875
est,f,youth,2004,28.5939998626709
est,f,adult,2004,302.4339904785156
est,mf,total,2005,671.2979736328125
est,mf,youth,2005,73.53600311279297
est,mf,adult,2005,597.7620239257812
est,m,total,2005,336.9100036621094
est,m,youth,2005,43.34400177001953
est,m,adult,2005,293.5660095214844
est,f,total,2005,334.38800048828125
est,f,youth,2005,30.191999435424805
est,f,adult,2005,304.1960144042969
est,mf,total,2006,694.0709838867188
est,mf,youth,2006,72.23100280761719
est,mf,adult,2006,621.8400268554688
est,m,total,2006,353.02899169921875
est,m,youth,2006,42.715999603271484
est,m,adult,2006,310.31298828125
est,f,total,2006,341.0419921875
est,f,youth,2006,29.514999389648438
est,f,adult,2006,311.5270080566406
est,mf,total,2007,690.6939697265625
est,mf,youth,2007,75.53700256347656
est,mf,adult,2007,615.156982421875
est,m,total,2007,355.3599853515625
est,m,youth,2007,44.84700012207031
est,m,adult,2007,310.51300048828125
est,f,total,2007,335.3340148925781
est,f,youth,2007,30.690000534057617
est,f,adult,2007,304.6440124511719
est,mf,total,2008,695.947021484375
est,mf,youth,2008,80.0780029296875
est,mf,adult,2008,615.8690185546875
est,m,total,2008,356.7330017089844
est,m,youth,2008,45.25400161743164
est,m,adult,2008,311.47900390625
est,f,total,2008,339.2139892578125
est,f,youth,2008,34.82400131225586
est,f,adult,2008,304.3900146484375
est,mf,total,2009,689.1950073242188
est,mf,youth,2009,74.23300170898438
est,mf,adult,2009,614.9619750976562
est,m,total,2009,351.79901123046875
est,m,youth,2009,43.314998626708984
est,m,adult,2009,308.4840087890625
est,f,total,2009,337.39599609375
est,f,youth,2009,30.917999267578125
est,f,adult,2009,306.4779968261719
est,mf,total,2010,684.0889892578125
est,mf,youth,2010,69.14399719238281
est,mf,adult,2010,614.9450073242188
est,m,total,2010,346.0199890136719
est,m,youth,2010,39.284000396728516
est,m,adult,2010,306.7359924316406
est,f,total,2010,338.0690002441406
est,f,youth,2010,29.860000610351562
est,f,adult,2010,308.2090148925781
est,mf,total,2011,690.2940063476562
est,mf,youth,2011,70.48600006103516
est,mf,adult,2011,619.8079833984375
est,m,total,2011,350.46600341796875
est,m,youth,2011,39.99800109863281
est,m,adult,2011,310.4679870605469
est,f,total,2011,339.8280029296875
est,f,youth,2011,30.488000869750977
est,f,adult,2011,309.3399963378906
est,mf,total,2012,687.1950073242188
est,mf,youth,2012,69.44599914550781
est,mf,adult,2012,617.7490234375
est,m,total,2012,351.06201171875
est,m,youth,2012,39.67599868774414
est,m,adult,2012,311.385986328125
est,f,total,2012,336.13299560546875
est,f,youth,2012,29.770000457763672
est,f,adult,2012,306.3630065917969
est,mf,total,2013,682.8189697265625
est,mf,youth,2013,63.571998596191406
est,mf,adult,2013,619.2470092773438
est,m,total,2013,348.9859924316406
est,m,youth,2013,34.73699951171875
est,m,adult,2013,314.2489929199219
est,f,total,2013,333.8330078125
est,f,youth,2013,28.834999084472656
est,f,adult,2013,304.99798583984375
est,mf,total,2014,677.2440185546875
est,mf,youth,2014,58.9900016784668
est,mf,adult,2014,618.2540283203125
est,m,total,2014,350.114990234375
est,m,youth,2014,32.64899826049805
est,m,adult,2014,317.46600341796875
est,f,total,2014,327.1289978027344
est,f,youth,2014,26.340999603271484
est,f,adult,2014,300.7879943847656
eth,mf,total,2009,5561.24609375
eth,mf,youth,2009,1605.06201171875
eth,mf,adult,2009,3956.18408203125
eth,m,total,2009,2942.402099609375
eth,m,youth,2009,730.176025390625
eth,m,adult,2009,2212.22607421875
eth,f,total,2009,2618.844970703125
eth,f,youth,2009,874.885986328125
eth,f,adult,2009,1743.958984375
eth,mf,total,2010,5767.55078125
eth,mf,youth,2010,1603.990966796875
eth,mf,adult,2010,4163.56005859375
eth,m,total,2010,3006.98095703125
eth,m,youth,2010,711.843017578125
eth,m,adult,2010,2295.137939453125
eth,f,total,2010,2760.571044921875
eth,f,youth,2010,892.1480102539062
eth,f,adult,2010,1868.4229736328125
eth,mf,total,2011,6102.328125
eth,mf,youth,2011,1693.29296875
eth,mf,adult,2011,4409.03515625
eth,m,total,2011,3225.532958984375
eth,m,youth,2011,760.6519775390625
eth,m,adult,2011,2464.881103515625
eth,f,total,2011,2876.801025390625
eth,f,youth,2011,932.6420288085938
eth,f,adult,2011,1944.1590576171875
eth,mf,total,2012,6724.505859375
eth,mf,youth,2012,1891.93603515625
eth,mf,adult,2012,4832.56982421875
eth,m,total,2012,3506.448974609375
eth,m,youth,2012,841.77197265625
eth,m,adult,2012,2664.677001953125
eth,f,total,2012,3218.055908203125
eth,f,youth,2012,1050.1629638671875
eth,f,adult,2012,2167.89306640625
fji,mf,total,2005,335.8900146484375
fji,m,total,2005,232.73500061035156
fji,f,total,2005,103.15499877929688
fin,mf,total,1980,2443.0
fin,mf,youth,1980,420.0
fin,mf,adult,1980,2023.0
fin,m,total,1980,1301.0
fin,m,youth,1980,224.0
fin,m,adult,1980,1077.0
fin,f,total,1980,1142.0
fin,f,youth,1980,196.0
fin,f,adult,1980,946.0
fin,mf,total,1982,2511.0
fin,mf,youth,1982,407.0
fin,mf,adult,1982,2104.0
fin,m,total,1982,1322.0
fin,m,youth,1982,209.0
fin,m,adult,1982,1113.0
fin,f,total,1982,1189.0
fin,f,youth,1982,198.0
fin,f,adult,1982,991.0
fin,mf,total,1983,2529.0
fin,mf,youth,1983,401.0
fin,mf,adult,1983,2128.0
fin,m,total,1983,1324.0
fin,m,youth,1983,207.0
fin,m,adult,1983,1117.0
fin,f,total,1983,1205.0
fin,f,youth,1983,194.0
fin,f,adult,1983,1011.0
fin,mf,total,1984,2547.0
fin,mf,youth,1984,402.0
fin,mf,adult,1984,2145.0
fin,m,total,1984,1335.0
fin,m,youth,1984,208.0
fin,m,adult,1984,1127.0
fin,f,total,1984,1212.0
fin,f,youth,1984,194.0
fin,f,adult,1984,1018.0
fin,mf,total,1985,2568.0
fin,mf,youth,1985,401.0
fin,mf,adult,1985,2167.0
fin,m,total,1985,1338.0
fin,m,youth,1985,205.0
fin,m,adult,1985,1133.0
fin,f,total,1985,1230.0
fin,f,youth,1985,196.0
fin,f,adult,1985,1034.0
fin,mf,total,1986,2571.0
fin,mf,youth,1986,396.0
fin,mf,adult,1986,2175.0
fin,m,total,1986,1347.0
fin,m,youth,1986,205.0
fin,m,adult,1986,1142.0
fin,f,total,1986,1224.0
fin,f,youth,1986,191.0
fin,f,adult,1986,1033.0
fin,mf,total,1987,2554.0
fin,mf,youth,1987,386.0
fin,mf,adult,1987,2168.0
fin,m,total,1987,1339.0
fin,m,youth,1987,200.0
fin,m,adult,1987,1139.0
fin,f,total,1987,1215.0
fin,f,youth,1987,186.0
fin,f,adult,1987,1029.0
fin,mf,total,1989,2612.0
fin,m,total,1989,1379.0
fin,f,total,1989,1233.0
fin,mf,total,1991,2568.0
fin,mf,youth,1991,368.0
fin,mf,adult,1991,2200.0
fin,m,total,1991,1356.0
fin,m,youth,1991,201.0
fin,m,adult,1991,1155.0
fin,f,total,1991,1212.0
fin,f,youth,1991,167.0
fin,f,adult,1991,1045.0
fin,mf,total,1993,2506.0
fin,mf,youth,1993,315.0
fin,mf,adult,1993,2191.0
fin,m,total,1993,1327.0
fin,m,youth,1993,177.0
fin,m,adult,1993,1150.0
fin,f,total,1993,1179.0
fin,f,youth,1993,138.0
fin,f,adult,1993,1041.0
fin,mf,total,1995,2509.0
fin,mf,youth,1995,289.0
fin,mf,adult,1995,2220.0
fin,m,total,1995,1330.0
fin,m,youth,1995,167.0
fin,m,adult,1995,1163.0
fin,f,total,1995,1179.0
fin,f,youth,1995,122.0
fin,f,adult,1995,1057.0
fin,mf,total,1996,2522.0
fin,mf,youth,1996,292.0
fin,mf,adult,1996,2230.0
fin,m,total,1996,1335.0
fin,m,youth,1996,169.0
fin,m,adult,1996,1166.0
fin,f,total,1996,1187.0
fin,f,youth,1996,123.0
fin,f,adult,1996,1064.0
fin,mf,total,1997,2507.0
fin,mf,youth,1997,309.0
fin,mf,adult,1997,2198.0
fin,m,total,1997,1327.0
fin,m,youth,1997,173.0
fin,m,adult,1997,1154.0
fin,f,total,1997,1180.0
fin,f,youth,1997,136.0
fin,f,adult,1997,1044.0
fin,mf,total,1998,2532.0
fin,mf,youth,1998,322.0
fin,mf,adult,1998,2210.0
fin,m,total,1998,1341.0
fin,m,youth,1998,179.0
fin,m,adult,1998,1162.0
fin,f,total,1998,1191.0
fin,f,youth,1998,143.0
fin,f,adult,1998,1048.0
fin,mf,total,1999,2579.0
fin,mf,youth,1999,345.0
fin,mf,adult,1999,2234.0
fin,m,total,1999,1357.0
fin,m,youth,1999,187.0
fin,m,adult,1999,1170.0
fin,f,total,1999,1222.0
fin,f,youth,1999,158.0
fin,f,adult,1999,1064.0
fin,mf,total,2000,2610.0
fin,mf,youth,2000,355.0
fin,mf,adult,2000,2255.0
fin,m,total,2000,1370.0
fin,m,youth,2000,190.0
fin,m,adult,2000,1180.0
fin,f,total,2000,1240.0
fin,f,youth,2000,165.0
fin,f,adult,2000,1075.0
fin,mf,total,2001,2626.0
fin,mf,youth,2001,352.0
fin,mf,adult,2001,2274.0
fin,m,total,2001,1378.0
fin,m,youth,2001,189.0
fin,m,adult,2001,1189.0
fin,f,total,2001,1248.0
fin,f,youth,2001,163.0
fin,f,adult,2001,1085.0
fin,mf,total,2002,2628.0
fin,mf,youth,2002,344.0
fin,mf,adult,2002,2284.0
fin,m,total,2002,1371.0
fin,m,youth,2002,183.0
fin,m,adult,2002,1188.0
fin,f,total,2002,1257.0
fin,f,youth,2002,161.0
fin,f,adult,2002,1096.0
fin,mf,total,2003,2621.0
fin,mf,youth,2003,338.0
fin,mf,adult,2003,2283.0
fin,m,total,2003,1373.0
fin,m,youth,2003,180.0
fin,m,adult,2003,1193.0
fin,f,total,2003,1248.0
fin,f,youth,2003,158.0
fin,f,adult,2003,1090.0
fin,mf,total,2004,2618.0
fin,mf,youth,2004,334.0
fin,mf,adult,2004,2284.0
fin,m,total,2004,1369.0
fin,m,youth,2004,179.0
fin,m,adult,2004,1190.0
fin,f,total,2004,1249.0
fin,f,youth,2004,155.0
fin,f,adult,2004,1094.0
fin,mf,total,2005,2640.0
fin,mf,youth,2005,339.0
fin,mf,adult,2005,2301.0
fin,m,total,2005,1372.0
fin,m,youth,2005,179.0
fin,m,adult,2005,1193.0
fin,f,total,2005,1268.0
fin,f,youth,2005,160.0
fin,f,adult,2005,1108.0
fin,mf,total,2006,2671.0
fin,mf,youth,2006,352.0
fin,mf,adult,2006,2319.0
fin,m,total,2006,1391.0
fin,m,youth,2006,189.0
