country,sex,age_group,year,long_term_unemployment_rate
bel,m,youth,1987,7.599999904632568
bel,m,adult,1987,4.800000190734863
bel,f,total,1987,13.199999809265137
bel,f,youth,1987,16.799999237060547
bel,f,adult,1987,12.300000190734863
bel,mf,total,1988,7.699999809265137
bel,mf,youth,1988,10.199999809265137
bel,mf,adult,1988,7.300000190734863
bel,m,total,1988,5.099999904632568
bel,m,youth,1988,6.699999809265137
bel,m,adult,1988,4.900000095367432
bel,f,total,1988,11.800000190734863
bel,f,youth,1988,13.800000190734863
bel,f,adult,1988,11.300000190734863
bel,mf,total,1989,6.199999809265137
bel,mf,youth,1989,8.699999809265137
bel,mf,adult,1989,5.800000190734863
bel,m,total,1989,3.9000000953674316
bel,m,youth,1989,5.900000095367432
bel,m,adult,1989,3.700000047683716
bel,f,total,1989,9.899999618530273
bel,f,youth,1989,12.0
bel,f,adult,1989,9.5
bel,mf,total,1990,4.900000095367432
bel,mf,youth,1990,7.199999809265137
bel,mf,adult,1990,4.5
bel,m,total,1990,3.0
bel,m,youth,1990,4.900000095367432
bel,m,adult,1990,2.700000047683716
bel,f,total,1990,7.800000190734863
bel,f,youth,1990,9.600000381469727
bel,f,adult,1990,7.5
bel,mf,total,1991,4.300000190734863
bel,mf,youth,1991,5.800000190734863
bel,mf,adult,1991,4.099999904632568
bel,m,total,1991,2.5999999046325684
bel,m,youth,1991,4.199999809265137
bel,m,adult,1991,2.4000000953674316
bel,f,total,1991,6.900000095367432
bel,f,youth,1991,7.5
bel,f,adult,1991,6.800000190734863
bel,mf,total,1992,4.0
bel,mf,youth,1992,4.5
bel,mf,adult,1992,3.9000000953674316
bel,m,total,1992,2.700000047683716
bel,m,youth,1992,3.5
bel,m,adult,1992,2.5999999046325684
bel,f,total,1992,5.800000190734863
bel,f,youth,1992,5.5
bel,f,adult,1992,5.800000190734863
bel,mf,total,1993,4.300000190734863
bel,mf,youth,1993,6.300000190734863
bel,mf,adult,1993,4.0
bel,m,total,1993,2.799999952316284
bel,m,youth,1993,4.800000190734863
bel,m,adult,1993,2.5999999046325684
bel,f,total,1993,6.400000095367432
bel,f,youth,1993,7.900000095367432
bel,f,adult,1993,6.199999809265137
bel,mf,total,1994,5.599999904632568
bel,mf,youth,1994,8.699999809265137
bel,mf,adult,1994,5.199999809265137
bel,m,total,1994,4.099999904632568
bel,m,youth,1994,8.0
bel,m,adult,1994,3.700000047683716
bel,f,total,1994,7.800000190734863
bel,f,youth,1994,9.5
bel,f,adult,1994,7.5
bel,mf,total,1995,5.800000190734863
bel,mf,youth,1995,9.5
bel,mf,adult,1995,5.400000095367432
bel,m,total,1995,4.5
bel,m,youth,1995,8.699999809265137
bel,m,adult,1995,4.0
bel,f,total,1995,7.699999809265137
bel,f,youth,1995,10.600000381469727
bel,f,adult,1995,7.300000190734863
bel,mf,total,1996,5.800000190734863
bel,mf,youth,1996,7.800000190734863
bel,mf,adult,1996,5.599999904632568
bel,m,total,1996,4.400000095367432
bel,m,youth,1996,6.800000190734863
bel,m,adult,1996,4.099999904632568
bel,f,total,1996,7.800000190734863
bel,f,youth,1996,9.100000381469727
bel,f,adult,1996,7.699999809265137
bel,mf,total,1997,5.400000095367432
bel,mf,youth,1997,8.800000190734863
bel,mf,adult,1997,5.099999904632568
bel,m,total,1997,4.199999809265137
bel,m,youth,1997,6.900000095367432
bel,m,adult,1997,3.9000000953674316
bel,f,total,1997,7.099999904632568
bel,f,youth,1997,11.199999809265137
bel,f,adult,1997,6.599999904632568
bel,mf,total,1998,5.699999809265137
bel,mf,youth,1998,8.899999618530273
bel,mf,adult,1998,5.400000095367432
bel,m,total,1998,4.5
bel,m,youth,1998,7.199999809265137
bel,m,adult,1998,4.199999809265137
bel,f,total,1998,7.400000095367432
bel,f,youth,1998,11.100000381469727
bel,f,adult,1998,7.0
bel,mf,total,1999,5.199999809265137
bel,mf,youth,1999,8.300000190734863
bel,mf,adult,1999,4.900000095367432
bel,m,total,1999,4.5
bel,m,youth,1999,8.5
bel,m,adult,1999,4.099999904632568
bel,f,total,1999,6.199999809265137
bel,f,youth,1999,8.100000381469727
bel,f,adult,1999,6.0
bel,mf,total,2000,3.799999952316284
bel,mf,youth,2000,5.099999904632568
bel,mf,adult,2000,3.700000047683716
bel,m,total,2000,3.0999999046325684
bel,m,youth,2000,4.099999904632568
bel,m,adult,2000,3.0
bel,f,total,2000,4.699999809265137
bel,f,youth,2000,6.300000190734863
bel,f,adult,2000,4.5
bel,mf,total,2001,3.200000047683716
bel,mf,youth,2001,4.699999809265137
bel,mf,adult,2001,3.0
bel,m,total,2001,2.9000000953674316
bel,m,youth,2001,4.699999809265137
bel,m,adult,2001,2.799999952316284
bel,f,total,2001,3.5
bel,f,youth,2001,4.699999809265137
bel,f,adult,2001,3.4000000953674316
bel,mf,total,2002,3.700000047683716
bel,mf,youth,2002,4.900000095367432
bel,mf,adult,2002,3.5
bel,m,total,2002,3.200000047683716
bel,m,youth,2002,4.400000095367432
bel,m,adult,2002,3.0
bel,f,total,2002,4.300000190734863
bel,f,youth,2002,5.5
bel,f,adult,2002,4.199999809265137
bel,mf,total,2003,3.700000047683716
bel,mf,youth,2003,5.599999904632568
bel,mf,adult,2003,3.5
bel,m,total,2003,3.299999952316284
bel,m,youth,2003,5.599999904632568
bel,m,adult,2003,3.0999999046325684
bel,f,total,2003,4.199999809265137
bel,f,youth,2003,5.699999809265137
bel,f,adult,2003,4.0
bel,mf,total,2004,4.099999904632568
bel,mf,youth,2004,5.5
bel,mf,adult,2004,4.0
bel,m,total,2004,3.700000047683716
bel,m,youth,2004,5.400000095367432
bel,m,adult,2004,3.5
bel,f,total,2004,4.699999809265137
bel,f,youth,2004,5.599999904632568
bel,f,adult,2004,4.599999904632568
bel,mf,total,2005,4.400000095367432
bel,mf,youth,2005,5.800000190734863
bel,mf,adult,2005,4.199999809265137
bel,m,total,2005,3.799999952316284
bel,m,youth,2005,5.800000190734863
bel,m,adult,2005,3.5999999046325684
bel,f,total,2005,5.0
bel,f,youth,2005,5.800000190734863
bel,f,adult,2005,4.900000095367432
bel,mf,total,2006,4.199999809265137
bel,mf,youth,2006,5.800000190734863
bel,mf,adult,2006,4.0
bel,m,total,2006,3.700000047683716
bel,m,youth,2006,4.800000190734863
bel,m,adult,2006,3.5999999046325684
bel,f,total,2006,4.900000095367432
bel,f,youth,2006,6.900000095367432
bel,f,adult,2006,4.699999809265137
bel,mf,total,2007,3.700000047683716
bel,mf,youth,2007,5.599999904632568
bel,mf,adult,2007,3.5999999046325684
bel,m,total,2007,3.299999952316284
bel,m,youth,2007,5.099999904632568
bel,m,adult,2007,3.0999999046325684
bel,f,total,2007,4.300000190734863
bel,f,youth,2007,6.099999904632568
bel,f,adult,2007,4.099999904632568
bel,mf,total,2008,3.299999952316284
bel,mf,youth,2008,4.900000095367432
bel,mf,adult,2008,3.0999999046325684
bel,m,total,2008,3.0
bel,m,youth,2008,4.5
bel,m,adult,2008,2.9000000953674316
bel,f,total,2008,3.5999999046325684
bel,f,youth,2008,5.400000095367432
bel,f,adult,2008,3.5
bel,mf,total,2009,3.5
bel,mf,youth,2009,5.699999809265137
bel,mf,adult,2009,3.299999952316284
bel,m,total,2009,3.4000000953674316
bel,m,youth,2009,5.400000095367432
bel,m,adult,2009,3.200000047683716
bel,f,total,2009,3.5999999046325684
bel,f,youth,2009,6.099999904632568
bel,f,adult,2009,3.4000000953674316
bel,mf,total,2010,4.0
bel,mf,youth,2010,6.699999809265137
bel,mf,adult,2010,3.799999952316284
bel,m,total,2010,4.0
bel,m,youth,2010,7.099999904632568
bel,m,adult,2010,3.700000047683716
bel,f,total,2010,4.099999904632568
bel,f,youth,2010,6.300000190734863
bel,f,adult,2010,3.799999952316284
bel,mf,total,2011,3.4000000953674316
bel,mf,youth,2011,6.0
bel,mf,adult,2011,3.200000047683716
bel,m,total,2011,3.299999952316284
bel,m,youth,2011,5.900000095367432
bel,m,adult,2011,3.0999999046325684
bel,f,total,2011,3.5999999046325684
bel,f,youth,2011,6.099999904632568
bel,f,adult,2011,3.299999952316284
bel,mf,total,2012,3.4000000953674316
bel,mf,youth,2012,5.800000190734863
bel,mf,adult,2012,3.0999999046325684
bel,m,total,2012,3.5
bel,m,youth,2012,5.900000095367432
bel,m,adult,2012,3.299999952316284
bel,f,total,2012,3.200000047683716
bel,f,youth,2012,5.699999809265137
bel,f,adult,2012,3.0
bel,mf,total,2013,3.9000000953674316
bel,mf,youth,2013,7.300000190734863
bel,mf,adult,2013,3.5999999046325684
bel,m,total,2013,4.0
bel,m,youth,2013,7.300000190734863
bel,m,adult,2013,3.700000047683716
bel,f,total,2013,3.700000047683716
bel,f,youth,2013,7.199999809265137
bel,f,adult,2013,3.4000000953674316
bel,mf,total,2014,4.300000190734863
bel,mf,youth,2014,8.0
bel,mf,adult,2014,3.9000000953674316
bel,m,total,2014,4.699999809265137
bel,m,youth,2014,9.199999809265137
bel,m,adult,2014,4.300000190734863
bel,f,total,2014,3.799999952316284
bel,f,youth,2014,6.5
bel,f,adult,2014,3.5
blz,mf,total,1993,3.799999952316284
blz,m,total,1993,2.299999952316284
blz,f,total,1993,7.0
blz,mf,total,1994,4.5
blz,m,total,1994,3.0
blz,f,total,1994,7.900000095367432
blz,mf,total,1995,5.599999904632568
blz,m,total,1995,3.299999952316284
blz,f,total,1995,10.600000381469727
blz,mf,total,1996,6.199999809265137
blz,m,total,1996,4.199999809265137
blz,f,total,1996,10.800000190734863
blz,mf,total,1997,6.5
blz,m,total,1997,3.5
blz,f,total,1997,12.600000381469727
blz,mf,total,1998,7.400000095367432
blz,m,total,1998,4.400000095367432
blz,f,total,1998,13.0
blz,mf,total,1999,6.900000095367432
blz,m,total,1999,3.799999952316284
blz,f,total,1999,13.0
bmu,mf,total,2012,1.600000023841858
bmu,mf,youth,2012,3.9000000953674316
bmu,mf,adult,2012,1.399999976158142
bmu,m,total,2012,1.399999976158142
bmu,m,youth,2012,2.0
bmu,m,adult,2012,1.399999976158142
bmu,f,total,2012,1.899999976158142
bmu,f,youth,2012,5.5
bmu,f,adult,2012,1.5
btn,mf,total,2013,1.100000023841858
btn,mf,youth,2013,2.5999999046325684
btn,mf,adult,2013,0.8999999761581421
btn,m,total,2013,0.800000011920929
btn,m,youth,2013,3.200000047683716
btn,m,adult,2013,0.5
btn,f,total,2013,1.399999976158142
btn,f,youth,2013,2.0999999046325684
btn,f,adult,2013,1.2999999523162842
bol,mf,total,2009,1.399999976158142
bol,mf,total,2010,1.2999999523162842
bih,mf,total,2006,26.799999237060547
bih,m,total,2006,24.600000381469727
bih,f,total,2006,30.200000762939453
bih,mf,total,2007,25.100000381469727
bih,m,total,2007,23.200000762939453
bih,f,total,2007,28.399999618530273
bih,mf,total,2008,20.200000762939453
bih,m,total,2008,18.5
bih,f,total,2008,23.299999237060547
bih,mf,total,2009,20.100000381469727
bih,m,total,2009,19.100000381469727
bih,f,total,2009,21.5
bih,mf,total,2010,22.399999618530273
bih,m,total,2010,20.399999618530273
bih,f,total,2010,25.200000762939453
bih,mf,total,2011,24.799999237060547
bih,m,total,2011,23.299999237060547
bih,f,total,2011,27.100000381469727
bih,mf,total,2012,25.399999618530273
bih,m,total,2012,23.799999237060547
bih,f,total,2012,28.0
bwa,mf,total,1996,8.100000381469727
bwa,m,total,1996,7.199999809265137
bwa,f,total,1996,9.100000381469727
bwa,mf,total,2006,10.399999618530273
bwa,m,total,2006,9.0
bwa,f,total,2006,11.899999618530273
bra,mf,total,2003,2.9000000953674316
bra,mf,total,2004,3.0
bra,mf,total,2005,2.4000000953674316
bra,mf,total,2006,2.299999952316284
bra,mf,total,2007,1.899999976158142
bra,mf,total,2008,1.5
bra,mf,total,2009,1.2999999523162842
bra,mf,total,2010,1.2000000476837158
bra,mf,total,2011,1.0
bra,mf,total,2012,9.800000190734863
bgr,mf,total,2000,9.600000381469727
bgr,mf,youth,2000,17.0
bgr,mf,adult,2000,8.699999809265137
bgr,m,total,2000,9.800000190734863
bgr,m,youth,2000,17.799999237060547
bgr,m,adult,2000,8.800000190734863
bgr,f,total,2000,9.399999618530273
bgr,f,youth,2000,16.0
bgr,f,adult,2000,8.699999809265137
bgr,mf,total,2001,12.600000381469727
bgr,mf,youth,2001,19.899999618530273
bgr,mf,adult,2001,11.699999809265137
bgr,m,total,2001,13.199999809265137
bgr,m,youth,2001,21.600000381469727
bgr,m,adult,2001,12.199999809265137
bgr,f,total,2001,11.899999618530273
bgr,f,youth,2001,18.100000381469727
bgr,f,adult,2001,11.100000381469727
bgr,mf,total,2002,12.0
bgr,mf,youth,2002,20.399999618530273
bgr,mf,adult,2002,11.0
bgr,m,total,2002,12.5
bgr,m,youth,2002,22.0
bgr,m,adult,2002,11.399999618530273
bgr,f,total,2002,11.399999618530273
bgr,f,youth,2002,18.600000381469727
bgr,f,adult,2002,10.699999809265137
bgr,mf,total,2003,8.899999618530273
bgr,mf,youth,2003,14.600000381469727
bgr,mf,adult,2003,8.399999618530273
bgr,m,total,2003,9.199999809265137
bgr,m,youth,2003,16.600000381469727
bgr,m,adult,2003,8.399999618530273
bgr,f,total,2003,8.600000381469727
bgr,f,youth,2003,12.100000381469727
bgr,f,adult,2003,8.300000190734863
bgr,mf,total,2004,7.199999809265137
bgr,mf,youth,2004,12.199999809265137
bgr,mf,adult,2004,6.599999904632568
bgr,m,total,2004,7.300000190734863
bgr,m,youth,2004,12.5
bgr,m,adult,2004,6.699999809265137
bgr,f,total,2004,7.0
bgr,f,youth,2004,11.699999809265137
bgr,f,adult,2004,6.599999904632568
bgr,mf,total,2005,6.0
bgr,mf,youth,2005,10.899999618530273
bgr,mf,adult,2005,5.599999904632568
bgr,m,total,2005,6.0
bgr,m,youth,2005,11.300000190734863
bgr,m,adult,2005,5.5
bgr,f,total,2005,6.0
bgr,f,youth,2005,10.300000190734863
bgr,f,adult,2005,5.599999904632568
bgr,mf,total,2006,5.0
bgr,mf,youth,2006,8.100000381469727
bgr,mf,adult,2006,4.699999809265137
bgr,m,total,2006,4.800000190734863
bgr,m,youth,2006,8.199999809265137
bgr,m,adult,2006,4.400000095367432
bgr,f,total,2006,5.199999809265137
bgr,f,youth,2006,7.900000095367432
bgr,f,adult,2006,5.0
bgr,mf,total,2007,4.0
bgr,mf,youth,2007,6.300000190734863
bgr,mf,adult,2007,3.799999952316284
bgr,m,total,2007,3.700000047683716
bgr,m,youth,2007,5.199999809265137
bgr,m,adult,2007,3.5
bgr,f,total,2007,4.400000095367432
bgr,f,youth,2007,7.699999809265137
bgr,f,adult,2007,4.199999809265137
bgr,mf,total,2008,2.9000000953674316
bgr,mf,youth,2008,5.0
bgr,mf,adult,2008,2.700000047683716
bgr,m,total,2008,2.700000047683716
bgr,m,youth,2008,5.599999904632568
bgr,m,adult,2008,2.5
bgr,f,total,2008,3.0999999046325684
bgr,f,youth,2008,4.199999809265137
bgr,f,adult,2008,3.0
bgr,mf,total,2009,2.9000000953674316
bgr,mf,youth,2009,5.199999809265137
bgr,mf,adult,2009,2.700000047683716
bgr,m,total,2009,2.799999952316284
bgr,m,youth,2009,5.699999809265137
bgr,m,adult,2009,2.5
bgr,f,total,2009,3.0999999046325684
bgr,f,youth,2009,4.400000095367432
bgr,f,adult,2009,3.0
bgr,mf,total,2010,4.699999809265137
bgr,mf,youth,2010,9.699999809265137
bgr,mf,adult,2010,4.300000190734863
bgr,m,total,2010,5.0
bgr,m,youth,2010,10.199999809265137
bgr,m,adult,2010,4.5
bgr,f,total,2010,4.400000095367432
bgr,f,youth,2010,8.899999618530273
bgr,f,adult,2010,4.099999904632568
bgr,mf,total,2011,6.300000190734863
bgr,mf,youth,2011,12.100000381469727
bgr,mf,adult,2011,5.800000190734863
bgr,m,total,2011,7.0
bgr,m,youth,2011,13.5
bgr,m,adult,2011,6.400000095367432
bgr,f,total,2011,5.5
bgr,f,youth,2011,10.199999809265137
bgr,f,adult,2011,5.099999904632568
bgr,mf,total,2012,6.800000190734863
bgr,mf,youth,2012,13.800000190734863
bgr,mf,adult,2012,6.199999809265137
bgr,m,total,2012,7.699999809265137
bgr,m,youth,2012,15.199999809265137
bgr,m,adult,2012,7.0
bgr,f,total,2012,5.699999809265137
bgr,f,youth,2012,11.600000381469727
bgr,f,adult,2012,5.300000190734863
bgr,mf,total,2013,7.400000095367432
bgr,mf,youth,2013,13.199999809265137
bgr,mf,adult,2013,7.0
bgr,m,total,2013,8.100000381469727
bgr,m,youth,2013,13.399999618530273
bgr,m,adult,2013,7.699999809265137
bgr,f,total,2013,6.599999904632568
bgr,f,youth,2013,12.899999618530273
bgr,f,adult,2013,6.199999809265137
bgr,mf,total,2014,6.900000095367432
bgr,mf,youth,2014,11.699999809265137
bgr,mf,adult,2014,6.599999904632568
bgr,m,total,2014,7.699999809265137
bgr,m,youth,2014,12.100000381469727
bgr,m,adult,2014,7.400000095367432
bgr,f,total,2014,6.0
bgr,f,youth,2014,11.199999809265137
bgr,f,adult,2014,5.699999809265137
cmr,mf,total,2010,2.299999952316284
cmr,mf,youth,2010,3.0
cmr,mf,adult,2010,2.0
cmr,m,total,2010,1.899999976158142
cmr,m,youth,2010,2.5
cmr,m,adult,2010,1.7000000476837158
cmr,f,total,2010,2.700000047683716
cmr,f,youth,2010,3.5999999046325684
cmr,f,adult,2010,2.4000000953674316
can,mf,total,1980,0.4000000059604645
can,mf,youth,1980,0.4000000059604645
can,mf,adult,1980,0.4000000059604645
can,m,total,1980,0.4000000059604645
can,m,youth,1980,0.4000000059604645
can,m,adult,1980,0.4000000059604645
can,f,total,1980,0.4000000059604645
can,f,youth,1980,0.4000000059604645
can,f,adult,1980,0.4000000059604645
can,mf,total,1981,0.4000000059604645
can,mf,youth,1981,0.5
can,mf,adult,1981,0.4000000059604645
can,m,total,1981,0.5
can,m,youth,1981,0.6000000238418579
can,m,adult,1981,0.4000000059604645
can,f,total,1981,0.4000000059604645
can,f,youth,1981,0.4000000059604645
can,f,adult,1981,0.4000000059604645
can,mf,total,1982,0.800000011920929
can,mf,youth,1982,1.0
can,mf,adult,1982,0.699999988079071
can,m,total,1982,0.800000011920929
can,m,youth,1982,1.100000023841858
can,m,adult,1982,0.699999988079071
can,f,total,1982,0.699999988079071
can,f,youth,1982,0.800000011920929
can,f,adult,1982,0.6000000238418579
can,mf,total,1983,1.399999976158142
can,mf,youth,1983,1.7000000476837158
can,mf,adult,1983,1.2999999523162842
can,m,total,1983,1.600000023841858
can,m,youth,1983,2.0
can,m,adult,1983,1.5
can,f,total,1983,1.100000023841858
can,f,youth,1983,1.2000000476837158
can,f,adult,1983,1.100000023841858
can,mf,total,1984,1.2999999523162842
can,mf,youth,1984,1.2000000476837158
can,mf,adult,1984,1.399999976158142
can,m,total,1984,1.5
can,m,youth,1984,1.399999976158142
can,m,adult,1984,1.5
can,f,total,1984,1.100000023841858
can,f,youth,1984,1.0
can,f,adult,1984,1.100000023841858
can,mf,total,1985,1.2999999523162842
can,mf,youth,1985,1.0
can,mf,adult,1985,1.2999999523162842
can,m,total,1985,1.399999976158142
can,m,youth,1985,1.2000000476837158
can,m,adult,1985,1.5
can,f,total,1985,1.100000023841858
can,f,youth,1985,0.8999999761581421
can,f,adult,1985,1.100000023841858
can,mf,total,1986,1.0
can,mf,youth,1986,0.699999988079071
can,mf,adult,1986,1.100000023841858
can,m,total,1986,1.100000023841858
can,m,youth,1986,0.8999999761581421
can,m,adult,1986,1.2000000476837158
can,f,total,1986,0.8999999761581421
can,f,youth,1986,0.6000000238418579
can,f,adult,1986,1.0
can,mf,total,1987,0.8999999761581421
can,mf,youth,1987,0.6000000238418579
can,mf,adult,1987,1.0
can,m,total,1987,1.100000023841858
can,m,youth,1987,0.699999988079071
can,m,adult,1987,1.2000000476837158
can,f,total,1987,0.699999988079071
can,f,youth,1987,0.5
can,f,adult,1987,0.800000011920929
can,mf,total,1988,0.699999988079071
can,mf,youth,1988,0.4000000059604645
can,mf,adult,1988,0.800000011920929
can,m,total,1988,0.699999988079071
can,m,youth,1988,0.4000000059604645
can,m,adult,1988,0.800000011920929
can,f,total,1988,0.6000000238418579
can,f,youth,1988,0.30000001192092896
can,f,adult,1988,0.699999988079071
can,mf,total,1989,0.6000000238418579
can,mf,youth,1989,0.30000001192092896
can,mf,adult,1989,0.699999988079071
can,m,total,1989,0.699999988079071
can,m,youth,1989,0.30000001192092896
can,m,adult,1989,0.800000011920929
can,f,total,1989,0.5
can,f,youth,1989,0.20000000298023224
can,f,adult,1989,0.6000000238418579
can,mf,total,1990,0.6000000238418579
can,mf,youth,1990,0.4000000059604645
can,mf,adult,1990,0.6000000238418579
can,m,total,1990,0.6000000238418579
can,m,youth,1990,0.4000000059604645
can,m,adult,1990,0.699999988079071
can,f,total,1990,0.5
can,f,youth,1990,0.30000001192092896
can,f,adult,1990,0.5
can,mf,total,1991,0.8999999761581421
can,mf,youth,1991,0.699999988079071
can,mf,adult,1991,1.0
can,m,total,1991,1.0
can,m,youth,1991,0.8999999761581421
can,m,adult,1991,1.0
can,f,total,1991,0.800000011920929
can,f,youth,1991,0.6000000238418579
can,f,adult,1991,0.8999999761581421
can,mf,total,1992,1.5
can,mf,youth,1992,1.2000000476837158
can,mf,adult,1992,1.600000023841858
can,m,total,1992,1.7000000476837158
can,m,youth,1992,1.5
can,m,adult,1992,1.7999999523162842
can,f,total,1992,1.2000000476837158
can,f,youth,1992,0.800000011920929
can,f,adult,1992,1.2999999523162842
can,mf,total,1993,1.7999999523162842
can,mf,youth,1993,1.399999976158142
can,mf,adult,1993,1.899999976158142
can,m,total,1993,2.0999999046325684
can,m,youth,1993,1.899999976158142
can,m,adult,1993,2.200000047683716
can,f,total,1993,1.5
can,f,youth,1993,0.8999999761581421
can,f,adult,1993,1.600000023841858
can,mf,total,1994,1.7999999523162842
can,mf,youth,1994,1.399999976158142
can,mf,adult,1994,1.899999976158142
can,m,total,1994,2.0999999046325684
can,m,youth,1994,1.7999999523162842
can,m,adult,1994,2.0999999046325684
can,f,total,1994,1.5
can,f,youth,1994,1.0
can,f,adult,1994,1.600000023841858
can,mf,total,1995,1.5
can,mf,youth,1995,1.100000023841858
can,mf,adult,1995,1.600000023841858
can,m,total,1995,1.7999999523162842
can,m,youth,1995,1.2999999523162842
can,m,adult,1995,1.7999999523162842
can,f,total,1995,1.2999999523162842
can,f,youth,1995,0.800000011920929
can,f,adult,1995,1.399999976158142
can,mf,total,1996,1.600000023841858
can,mf,youth,1996,1.100000023841858
can,mf,adult,1996,1.7000000476837158
can,m,total,1996,1.7000000476837158
can,m,youth,1996,1.2000000476837158
can,m,adult,1996,1.7999999523162842
can,f,total,1996,1.399999976158142
can,f,youth,1996,0.8999999761581421
can,f,adult,1996,1.5
