country,sex,age_group,year,total_unemployed_000
dnk,f,youth,1996,29.149999618530273
dnk,f,adult,1996,78.91100311279297
dnk,mf,total,1997,152.697998046875
dnk,mf,youth,1997,40.03200149536133
dnk,mf,adult,1997,112.66600036621094
dnk,m,total,1997,69.05899810791016
dnk,m,youth,1997,18.058000564575195
dnk,m,adult,1997,51.000999450683594
dnk,f,total,1997,83.63899993896484
dnk,f,youth,1997,21.975000381469727
dnk,f,adult,1997,61.66400146484375
dnk,mf,total,1998,142.1490020751953
dnk,mf,youth,1998,32.96200180053711
dnk,mf,adult,1998,109.18699645996094
dnk,m,total,1998,58.00600051879883
dnk,m,youth,1998,15.079000473022461
dnk,m,adult,1998,42.92599868774414
dnk,f,total,1998,84.14299774169922
dnk,f,youth,1998,17.882999420166016
dnk,f,adult,1998,66.26000213623047
dnk,mf,total,1999,146.781005859375
dnk,mf,youth,1999,44.310001373291016
dnk,mf,adult,1999,102.47100067138672
dnk,m,total,1999,68.58200073242188
dnk,m,youth,1999,21.464000701904297
dnk,m,adult,1999,47.11800003051758
dnk,f,total,1999,78.1989974975586
dnk,f,youth,1999,22.84600067138672
dnk,f,adult,1999,55.35300064086914
dnk,mf,total,2000,131.6009979248047
dnk,mf,youth,2000,28.93199920654297
dnk,mf,adult,2000,102.66899871826172
dnk,m,total,2000,61.819000244140625
dnk,m,youth,2000,15.592000007629395
dnk,m,adult,2000,46.22600173950195
dnk,f,total,2000,69.78199768066406
dnk,f,youth,2000,13.34000015258789
dnk,f,adult,2000,56.44300079345703
dnk,mf,total,2001,131.97999572753906
dnk,mf,youth,2001,33.41699981689453
dnk,mf,adult,2001,98.56300354003906
dnk,m,total,2001,63.869998931884766
dnk,m,youth,2001,16.67799949645996
dnk,m,adult,2001,47.19200134277344
dnk,f,total,2001,68.11000061035156
dnk,f,youth,2001,16.73900032043457
dnk,f,adult,2001,51.37099838256836
dnk,mf,total,2002,130.90499877929688
dnk,mf,youth,2002,29.54400062561035
dnk,mf,adult,2002,101.36100006103516
dnk,m,total,2002,64.62000274658203
dnk,m,youth,2002,15.270999908447266
dnk,m,adult,2002,49.3489990234375
dnk,f,total,2002,66.28500366210938
dnk,f,youth,2002,14.272000312805176
dnk,f,adult,2002,52.01300048828125
dnk,mf,total,2003,154.63699340820312
dnk,mf,youth,2003,35.02000045776367
dnk,mf,adult,2003,119.61699676513672
dnk,m,total,2003,73.93699645996094
dnk,m,youth,2003,18.167999267578125
dnk,m,adult,2003,55.77000045776367
dnk,f,total,2003,80.69999694824219
dnk,f,youth,2003,16.851999282836914
dnk,f,adult,2003,63.84700012207031
dnk,mf,total,2004,159.60299682617188
dnk,mf,youth,2004,32.61399841308594
dnk,mf,adult,2004,126.98999786376953
dnk,m,total,2004,78.40699768066406
dnk,m,youth,2004,18.464000701904297
dnk,m,adult,2004,59.94300079345703
dnk,f,total,2004,81.19599914550781
dnk,f,youth,2004,14.14900016784668
dnk,f,adult,2004,67.0469970703125
dnk,mf,total,2005,139.6820068359375
dnk,mf,youth,2005,34.83300018310547
dnk,mf,adult,2005,104.8489990234375
dnk,m,total,2005,68.22000122070312
dnk,m,youth,2005,18.19300079345703
dnk,m,adult,2005,50.027000427246094
dnk,f,total,2005,71.46199798583984
dnk,f,youth,2005,16.639999389648438
dnk,f,adult,2005,54.821998596191406
dnk,mf,total,2006,113.75900268554688
dnk,mf,youth,2006,32.849998474121094
dnk,mf,adult,2006,80.90899658203125
dnk,m,total,2006,51.573001861572266
dnk,m,youth,2006,17.29400062561035
dnk,m,adult,2006,34.27899932861328
dnk,f,total,2006,62.18600082397461
dnk,f,youth,2006,15.555999755859375
dnk,f,adult,2006,46.630001068115234
dnk,mf,total,2007,110.69400024414062
dnk,mf,youth,2007,32.483001708984375
dnk,mf,adult,2007,78.21099853515625
dnk,m,total,2007,53.24100112915039
dnk,m,youth,2007,17.191999435424805
dnk,m,adult,2007,36.04999923706055
dnk,f,total,2007,57.45199966430664
dnk,f,youth,2007,15.291999816894531
dnk,f,adult,2007,42.1609992980957
dnk,mf,total,2008,101.33399963378906
dnk,mf,youth,2008,36.749000549316406
dnk,mf,adult,2008,64.58499908447266
dnk,m,total,2008,49.569000244140625
dnk,m,youth,2008,17.43899917602539
dnk,m,adult,2008,32.130001068115234
dnk,f,total,2008,51.76499938964844
dnk,f,youth,2008,19.309999465942383
dnk,f,adult,2008,32.45500183105469
dnk,mf,total,2009,177.0659942626953
dnk,mf,youth,2009,55.19200134277344
dnk,mf,adult,2009,121.8740005493164
dnk,m,total,2009,103.19200134277344
dnk,m,youth,2009,31.93600082397461
dnk,m,adult,2009,71.25599670410156
dnk,f,total,2009,73.8740005493164
dnk,f,youth,2009,23.256000518798828
dnk,f,adult,2009,50.61800003051758
dnk,mf,total,2010,218.26499938964844
dnk,mf,youth,2010,63.56999969482422
dnk,mf,adult,2010,154.69500732421875
dnk,m,total,2010,129.01400756835938
dnk,m,youth,2010,37.3849983215332
dnk,m,adult,2010,91.62899780273438
dnk,f,total,2010,89.2509994506836
dnk,f,youth,2010,26.184999465942383
dnk,f,adult,2010,63.06700134277344
dnk,mf,total,2011,221.43499755859375
dnk,mf,youth,2011,65.73200225830078
dnk,mf,adult,2011,155.7030029296875
dnk,m,total,2011,118.02999877929688
dnk,m,youth,2011,36.96699905395508
dnk,m,adult,2011,81.06300354003906
dnk,f,total,2011,103.40499877929688
dnk,f,youth,2011,28.764999389648438
dnk,f,adult,2011,74.63999938964844
dnk,mf,total,2012,218.8090057373047
dnk,mf,youth,2012,63.4010009765625
dnk,mf,adult,2012,155.4080047607422
dnk,m,total,2012,114.677001953125
dnk,m,youth,2012,33.79800033569336
dnk,m,adult,2012,80.87899780273438
dnk,f,total,2012,104.13200378417969
dnk,f,youth,2012,29.60300064086914
dnk,f,adult,2012,74.52899932861328
dnk,mf,total,2013,202.19200134277344
dnk,mf,youth,2013,57.15599822998047
dnk,mf,adult,2013,145.03599548339844
dnk,m,total,2013,101.99500274658203
dnk,m,youth,2013,31.520999908447266
dnk,m,adult,2013,70.4739990234375
dnk,f,total,2013,100.1969985961914
dnk,f,youth,2013,25.63599967956543
dnk,f,adult,2013,74.56199645996094
dnk,mf,total,2014,191.4530029296875
dnk,mf,youth,2014,55.58300018310547
dnk,mf,adult,2014,135.8699951171875
dnk,m,total,2014,97.66000366210938
dnk,m,youth,2014,30.680999755859375
dnk,m,adult,2014,66.97899627685547
dnk,f,total,2014,93.79199981689453
dnk,f,youth,2014,24.900999069213867
dnk,f,adult,2014,68.89099884033203
dma,mf,total,1997,7.679999828338623
dma,m,total,1997,3.559999942779541
dma,f,total,1997,4.119999885559082
dom,mf,total,2009,318.4469909667969
dom,mf,youth,2009,81.86499786376953
dom,mf,adult,2009,236.58200073242188
dom,m,total,2009,139.61300659179688
dom,m,youth,2009,39.57600021362305
dom,m,adult,2009,100.03700256347656
dom,f,total,2009,178.83399963378906
dom,f,youth,2009,42.28900146484375
dom,f,adult,2009,136.5449981689453
dom,mf,total,2010,313.3290100097656
dom,mf,youth,2010,89.50299835205078
dom,mf,adult,2010,223.8260040283203
dom,m,total,2010,136.46099853515625
dom,m,youth,2010,42.275001525878906
dom,m,adult,2010,94.18599700927734
dom,f,total,2010,176.8679962158203
dom,f,youth,2010,47.22800064086914
dom,f,adult,2010,129.63999938964844
dom,mf,total,2011,367.51300048828125
dom,mf,youth,2011,106.81600189208984
dom,mf,adult,2011,260.6969909667969
dom,m,total,2011,165.94400024414062
dom,m,youth,2011,54.21799850463867
dom,m,adult,2011,111.72599792480469
dom,f,total,2011,201.56900024414062
dom,f,youth,2011,52.597999572753906
dom,f,adult,2011,148.9709930419922
dom,mf,total,2012,378.8089904785156
dom,mf,youth,2012,105.49800109863281
dom,mf,adult,2012,273.3110046386719
dom,m,total,2012,163.2449951171875
dom,m,youth,2012,54.108001708984375
dom,m,adult,2012,109.13700103759766
dom,f,total,2012,215.56399536132812
dom,f,youth,2012,51.38999938964844
dom,f,adult,2012,164.1739959716797
ecu,mf,total,2009,275.6369934082031
ecu,mf,youth,2009,93.51699829101562
ecu,mf,adult,2009,182.1199951171875
ecu,m,total,2009,141.79100036621094
ecu,m,youth,2009,51.97600173950195
ecu,m,adult,2009,89.81500244140625
ecu,f,total,2009,133.8459930419922
ecu,f,youth,2009,41.54100036621094
ecu,f,adult,2009,92.30500030517578
ecu,mf,total,2010,215.47999572753906
ecu,mf,youth,2010,72.18399810791016
ecu,mf,adult,2010,143.29600524902344
ecu,m,total,2010,116.4280014038086
ecu,m,youth,2010,42.84400177001953
ecu,m,adult,2010,73.58399963378906
ecu,f,total,2010,99.0530014038086
ecu,f,youth,2010,29.34000015258789
ecu,f,adult,2010,69.71299743652344
ecu,mf,total,2011,196.1790008544922
ecu,mf,youth,2011,88.11499786376953
ecu,mf,adult,2011,108.06400299072266
ecu,m,total,2011,95.98100280761719
ecu,m,youth,2011,47.154998779296875
ecu,m,adult,2011,48.82600021362305
ecu,f,total,2011,100.19599914550781
ecu,f,youth,2011,40.959999084472656
ecu,f,adult,2011,59.236000061035156
ecu,mf,total,2012,210.17300415039062
ecu,mf,youth,2012,100.50399780273438
ecu,mf,adult,2012,109.66899871826172
ecu,m,total,2012,115.125
ecu,m,youth,2012,56.24399948120117
ecu,m,adult,2012,58.88100051879883
ecu,f,total,2012,95.0479965209961
ecu,f,youth,2012,44.2599983215332
ecu,f,adult,2012,50.78799819946289
ecu,mf,total,2013,205.12600708007812
ecu,mf,youth,2013,90.95700073242188
ecu,mf,adult,2013,114.16899871826172
ecu,m,total,2013,101.73200225830078
ecu,m,youth,2013,44.417999267578125
ecu,m,adult,2013,57.31399917602539
ecu,f,total,2013,103.39399719238281
ecu,f,youth,2013,46.53900146484375
ecu,f,adult,2013,56.85499954223633
egy,mf,total,2009,2378.10009765625
egy,mf,youth,2009,1499.9000244140625
egy,mf,adult,2009,878.2000122070312
egy,m,total,2009,1013.2000122070312
egy,m,youth,2009,693.4000244140625
egy,m,adult,2009,319.79998779296875
egy,f,total,2009,1364.9000244140625
egy,f,youth,2009,806.5
egy,f,adult,2009,558.4000244140625
egy,mf,total,2010,2350.800048828125
egy,mf,youth,2010,1389.699951171875
egy,mf,adult,2010,961.0999755859375
egy,m,total,2010,987.2999877929688
egy,m,youth,2010,608.7999877929688
egy,m,adult,2010,378.5
egy,f,total,2010,1363.5
egy,f,youth,2010,780.9000244140625
egy,f,adult,2010,582.5999755859375
egy,mf,total,2011,3183.281005859375
egy,mf,youth,2011,1592.4310302734375
egy,mf,adult,2011,1590.8499755859375
egy,m,total,2011,1821.9169921875
egy,m,youth,2011,927.6389770507812
egy,m,adult,2011,894.2780151367188
egy,f,total,2011,1361.364990234375
egy,f,youth,2011,664.7919921875
egy,f,adult,2011,696.572998046875
egy,mf,total,2012,3424.740966796875
egy,mf,youth,2012,1843.6920166015625
egy,mf,adult,2012,1581.0489501953125
egy,m,total,2012,1941.666015625
egy,m,youth,2012,1157.1180419921875
egy,m,adult,2012,784.5479736328125
egy,f,total,2012,1483.073974609375
egy,f,youth,2012,686.573974609375
egy,f,adult,2012,796.5
egy,mf,total,2013,3648.868896484375
egy,mf,youth,2013,1879.6180419921875
egy,mf,adult,2013,1769.2509765625
egy,m,total,2013,2084.089111328125
egy,m,youth,2013,1206.7149658203125
egy,m,adult,2013,877.3740234375
egy,f,total,2013,1564.781005859375
egy,f,youth,2013,672.9030151367188
egy,f,adult,2013,891.8779907226562
slv,mf,total,1996,170.95899963378906
slv,m,total,1996,117.52799987792969
slv,f,total,1996,53.430999755859375
est,mf,total,1990,5.348999977111816
est,mf,youth,1990,1.8420000076293945
est,mf,adult,1990,3.506999969482422
est,m,total,1990,2.552999973297119
est,m,youth,1990,1.0770000219345093
est,m,adult,1990,1.4759999513626099
est,f,total,1990,2.7960000038146973
est,f,youth,1990,0.7649999856948853
est,f,adult,1990,2.0309998989105225
est,mf,total,1991,12.088000297546387
est,mf,youth,1991,3.806999921798706
est,mf,adult,1991,8.281000137329102
est,m,total,1991,6.1020002365112305
est,m,youth,1991,2.0239999294281006
est,m,adult,1991,4.078000068664551
est,f,total,1991,5.986000061035156
est,f,youth,1991,1.7829999923706055
est,f,adult,1991,4.203000068664551
est,mf,total,1992,29.179000854492188
est,mf,youth,1992,8.064000129699707
est,mf,adult,1992,21.114999771118164
est,m,total,1992,16.259000778198242
est,m,youth,1992,4.638000011444092
est,m,adult,1992,11.621000289916992
est,f,total,1992,12.920000076293945
est,f,youth,1992,3.4260001182556152
est,f,adult,1992,9.494000434875488
est,mf,total,1993,49.13600158691406
est,mf,youth,1993,11.413000106811523
est,mf,adult,1993,37.722999572753906
est,m,total,1993,25.530000686645508
est,m,youth,1993,5.818999767303467
est,m,adult,1993,19.711000442504883
est,f,total,1993,23.606000900268555
est,f,youth,1993,5.593999862670898
est,f,adult,1993,18.011999130249023
est,mf,total,1994,55.494998931884766
est,mf,youth,1994,12.288000106811523
est,mf,adult,1994,43.207000732421875
est,m,total,1994,27.889999389648438
est,m,youth,1994,7.0320000648498535
est,m,adult,1994,20.857999801635742
est,f,total,1994,27.604999542236328
est,f,youth,1994,5.25600004196167
est,f,adult,1994,22.349000930786133
est,mf,total,1995,68.05400085449219
est,mf,youth,1995,13.666000366210938
est,mf,adult,1995,54.38800048828125
est,m,total,1995,38.321998596191406
est,m,youth,1995,7.296000003814697
est,m,adult,1995,31.025999069213867
est,f,total,1995,29.73200035095215
est,f,youth,1995,6.369999885559082
est,f,adult,1995,23.36199951171875
est,mf,total,1996,68.37100219726562
est,mf,youth,1996,14.560999870300293
est,mf,adult,1996,53.810001373291016
est,m,total,1996,37.77199935913086
est,m,youth,1996,8.32800006866455
est,m,adult,1996,29.444000244140625
est,f,total,1996,30.599000930786133
est,f,youth,1996,6.232999801635742
est,f,adult,1996,24.365999221801758
est,mf,total,1997,65.78199768066406
est,mf,youth,1997,12.737000465393066
est,mf,adult,1997,53.04499816894531
est,m,total,1997,35.632999420166016
est,m,youth,1997,8.154999732971191
est,m,adult,1997,27.47800064086914
est,f,total,1997,30.14900016784668
est,f,youth,1997,4.581999778747559
est,f,adult,1997,25.566999435424805
est,mf,total,1998,66.12899780273438
est,mf,youth,1998,13.515000343322754
est,mf,adult,1998,52.61399841308594
est,m,total,1998,37.387001037597656
est,m,youth,1998,8.267999649047852
est,m,adult,1998,29.118999481201172
est,f,total,1998,28.742000579833984
est,f,youth,1998,5.247000217437744
est,f,adult,1998,23.4950008392334
est,mf,total,1999,80.49299621582031
est,mf,youth,1999,15.414999961853027
est,mf,adult,1999,65.0780029296875
est,m,total,1999,45.72100067138672
est,m,youth,1999,9.302000045776367
est,m,adult,1999,36.41899871826172
est,f,total,1999,34.77199935913086
est,f,youth,1999,6.11299991607666
est,f,adult,1999,28.659000396728516
est,mf,total,2000,100.03299713134766
est,mf,youth,2000,19.937999725341797
est,mf,adult,2000,80.09500122070312
est,m,total,2000,55.98400115966797
est,m,youth,2000,11.642999649047852
est,m,adult,2000,44.340999603271484
est,f,total,2000,44.04899978637695
est,f,youth,2000,8.295000076293945
est,f,adult,2000,35.75400161743164
est,mf,total,2001,88.18800354003906
est,mf,youth,2001,17.48900032043457
est,mf,adult,2001,70.6989974975586
est,m,total,2001,47.981998443603516
est,m,youth,2001,9.343000411987305
est,m,adult,2001,38.638999938964844
est,f,total,2001,40.20600128173828
est,f,youth,2001,8.145999908447266
est,f,adult,2001,32.060001373291016
est,mf,total,2002,74.58499908447266
est,mf,youth,2002,12.22599983215332
est,mf,adult,2002,62.35900115966797
est,m,total,2002,41.98699951171875
est,m,youth,2002,6.1479997634887695
est,m,adult,2002,35.8390007019043
est,f,total,2002,32.597999572753906
est,f,youth,2002,6.078000068664551
est,f,adult,2002,26.520000457763672
est,mf,total,2003,69.54100036621094
est,mf,youth,2003,15.932999610900879
est,mf,adult,2003,53.608001708984375
est,m,total,2003,36.92100143432617
est,m,youth,2003,7.953000068664551
est,m,adult,2003,28.968000411987305
est,f,total,2003,32.619998931884766
est,f,youth,2003,7.980000019073486
est,f,adult,2003,24.639999389648438
est,mf,total,2004,67.9280014038086
est,mf,youth,2004,17.64699935913086
est,mf,adult,2004,50.28099822998047
est,m,total,2004,37.707000732421875
est,m,youth,2004,10.892000198364258
est,m,adult,2004,26.815000534057617
est,f,total,2004,30.22100067138672
est,f,youth,2004,6.755000114440918
est,f,adult,2004,23.465999603271484
est,mf,total,2005,53.77000045776367
est,mf,youth,2005,10.83899974822998
est,mf,adult,2005,42.930999755859375
est,m,total,2005,30.656999588012695
est,m,youth,2005,6.664999961853027
est,m,adult,2005,23.992000579833984
est,f,total,2005,23.113000869750977
est,f,youth,2005,4.173999786376953
est,f,adult,2005,18.93899917602539
est,mf,total,2006,40.96500015258789
est,mf,youth,2006,8.586999893188477
est,mf,adult,2006,32.37799835205078
est,m,total,2006,21.920000076293945
est,m,youth,2006,4.123000144958496
est,m,adult,2006,17.797000885009766
est,f,total,2006,19.045000076293945
est,f,youth,2006,4.464000225067139
est,f,adult,2006,14.581000328063965
est,mf,total,2007,31.648000717163086
est,mf,youth,2007,7.480000019073486
est,mf,adult,2007,24.167999267578125
est,m,total,2007,19.052000045776367
est,m,youth,2007,5.284999847412109
est,m,adult,2007,13.767000198364258
est,f,total,2007,12.595999717712402
est,f,youth,2007,2.194999933242798
est,f,adult,2007,10.401000022888184
est,mf,total,2008,37.85200119018555
est,mf,youth,2008,9.385000228881836
est,mf,adult,2008,28.466999053955078
est,m,total,2008,20.427000045776367
est,m,youth,2008,5.452000141143799
est,m,adult,2008,14.975000381469727
est,f,total,2008,17.424999237060547
est,f,youth,2008,3.933000087738037
est,f,adult,2008,13.491999626159668
est,mf,total,2009,93.07099914550781
est,mf,youth,2009,19.761999130249023
est,mf,adult,2009,73.30899810791016
est,m,total,2009,58.29499816894531
est,m,youth,2009,13.01099967956543
est,m,adult,2009,45.284000396728516
est,f,total,2009,34.7760009765625
est,f,youth,2009,6.750999927520752
est,f,adult,2009,28.024999618530273
est,mf,total,2010,113.9219970703125
est,mf,youth,2010,22.101999282836914
est,mf,adult,2010,91.81999969482422
est,m,total,2010,66.26799774169922
est,m,youth,2010,13.293000221252441
est,m,adult,2010,52.974998474121094
est,f,total,2010,47.65399932861328
est,f,youth,2010,8.809000015258789
est,f,adult,2010,38.845001220703125
est,mf,total,2011,84.81900024414062
est,mf,youth,2011,15.277000427246094
est,mf,adult,2011,69.54199981689453
est,m,total,2011,45.47100067138672
est,m,youth,2011,9.0
est,m,adult,2011,36.47100067138672
est,f,total,2011,39.347999572753906
est,f,youth,2011,6.2769999504089355
est,f,adult,2011,33.07099914550781
est,mf,total,2012,68.48799896240234
est,mf,youth,2012,13.743000030517578
est,mf,adult,2012,54.744998931884766
est,m,total,2012,37.891998291015625
est,m,youth,2012,8.244000434875488
est,m,adult,2012,29.648000717163086
est,f,total,2012,30.59600067138672
est,f,youth,2012,5.499000072479248
est,f,adult,2012,25.097000122070312
est,mf,total,2013,58.69300079345703
est,mf,youth,2013,11.395999908447266
est,mf,adult,2013,47.297000885009766
est,m,total,2013,31.46500015258789
est,m,youth,2013,5.715000152587891
est,m,adult,2013,25.75
est,f,total,2013,27.22800064086914
est,f,youth,2013,5.681000232696533
est,f,adult,2013,21.547000885009766
est,mf,total,2014,49.57899856567383
est,mf,youth,2014,8.442999839782715
est,mf,adult,2014,41.13600158691406
est,m,total,2014,27.29400062561035
est,m,youth,2014,5.809000015258789
est,m,adult,2014,21.485000610351562
est,f,total,2014,22.28499984741211
est,f,youth,2014,2.634000062942505
est,f,adult,2014,19.650999069213867
eth,mf,total,2009,1088.447021484375
eth,mf,youth,2009,441.2309875488281
eth,mf,adult,2009,647.2160034179688
eth,m,total,2009,339.6239929199219
eth,m,youth,2009,145.531005859375
eth,m,adult,2009,194.09300231933594
eth,f,total,2009,748.822998046875
eth,f,youth,2009,295.70098876953125
eth,f,adult,2009,453.12200927734375
eth,mf,total,2010,1105.550048828125
eth,mf,youth,2010,434.54998779296875
eth,mf,adult,2010,671.0
eth,m,total,2010,334.6610107421875
eth,m,youth,2010,143.24600219726562
eth,m,adult,2010,191.4149932861328
eth,f,total,2010,770.8880004882812
eth,f,youth,2010,291.3039855957031
eth,f,adult,2010,479.5840148925781
eth,mf,total,2011,1107.31005859375
eth,mf,youth,2011,466.2980041503906
eth,mf,adult,2011,641.0120239257812
eth,m,total,2011,368.1919860839844
eth,m,youth,2011,163.6909942626953
eth,m,adult,2011,204.50100708007812
eth,f,total,2011,739.1179809570312
eth,f,youth,2011,302.6080017089844
eth,f,adult,2011,436.510009765625
eth,mf,total,2012,1193.9560546875
eth,mf,youth,2012,497.5610046386719
eth,mf,adult,2012,696.39501953125
eth,m,total,2012,398.593994140625
eth,m,youth,2012,178.80299377441406
